,commune,spot,full_name,url,date,hour,water_quality,conditions,level,hauteur,note,long,lat
280,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-13,18,C,bonnes,3,0.7,5,47.70566,-3.40123
281,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-13,21,C,bonnes,3,0.7,5,47.70566,-3.40123
282,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-14,6,B,bonnes,2,0.7,4,47.70566,-3.40123
283,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-14,9,D,bonnes,2,0.7,10,47.70566,-3.40123
284,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-14,12,D,bonnes,2,0.7,10,47.70566,-3.40123
285,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-14,15,D,bonnes,2,0.7,10,47.70566,-3.40123
286,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-14,18,C,bonnes,2,0.7,6,47.70566,-3.40123
287,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-14,21,C,bonnes,2,0.7,6,47.70566,-3.40123
288,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,6,B,bonnes,2,0.7,4,47.70566,-3.40123
289,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,9,B,bonnes,1,0.7,8,47.70566,-3.40123
290,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,12,B,bonnes,1,0.7,8,47.70566,-3.40123
291,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,15,B,bonnes,1,0.7,8,47.70566,-3.40123
292,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,18,B,bonnes,1,0.7,8,47.70566,-3.40123
293,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,21,A,bonnes,1,0.7,7,47.70566,-3.40123
294,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,6,A,bonnes,1,0.7,7,48.0295,-4.63722
295,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,9,B,bonnes,1,0.7,8,48.0295,-4.63722
296,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,12,C,bonnes,1,0.7,9,48.0295,-4.63722
297,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,15,B,bonnes,1,0.7,8,48.0295,-4.63722
298,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,18,A,bonnes,1,0.7,7,48.0295,-4.63722
299,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,21,B,bonnes,1,0.7,8,48.0295,-4.63722
300,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,6,C,bonnes,1,0.7,9,48.0295,-4.63722
301,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,9,B,bonnes,1,0.7,8,48.0295,-4.63722
302,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,12,C,bonnes,1,0.7,9,48.0295,-4.63722
303,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,15,C,bonnes,1,0.7,9,48.0295,-4.63722
304,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,18,C,bonnes,1,0.7,9,48.0295,-4.63722
305,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,21,D,bonnes,1,0.7,10,48.0295,-4.63722
306,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-11,6,D,bonnes,2,0.7,10,48.0295,-4.63722
307,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-11,9,D,bonnes,2,0.7,10,48.0295,-4.63722
308,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-11,12,D,bonnes,2,0.7,10,48.0295,-4.63722
309,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-11,15,D,bonnes,2,0.7,10,48.0295,-4.63722
310,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-11,18,D,bonnes,2,0.7,10,48.0295,-4.63722
311,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-11,21,D,bonnes,3,0.7,10,48.0295,-4.63722
312,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-12,6,C,bonnes,4,0.7,10,48.0295,-4.63722
313,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-12,9,C,bonnes,4,0.7,10,48.0295,-4.63722
314,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-12,12,D,bonnes,4,0.7,10,48.0295,-4.63722
315,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-12,15,D,bonnes,3,0.7,10,48.0295,-4.63722
316,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-12,18,D,bonnes,3,0.7,10,48.0295,-4.63722
317,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-12,21,D,bonnes,3,0.7,10,48.0295,-4.63722
318,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-13,6,D,bonnes,3,0.7,10,48.0295,-4.63722
319,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-13,9,D,bonnes,3,0.7,10,48.0295,-4.63722
320,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-13,12,D,bonnes,3,0.7,10,48.0295,-4.63722
321,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-13,15,D,bonnes,3,0.7,10,48.0295,-4.63722
322,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-13,18,D,bonnes,3,0.7,10,48.0295,-4.63722
323,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-13,21,D,bonnes,3,0.7,10,48.0295,-4.63722
324,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-14,6,C,bonnes,2,0.7,6,48.0295,-4.63722
325,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-14,9,C,bonnes,2,0.7,6,48.0295,-4.63722
326,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-14,12,C,bonnes,2,0.7,6,48.0295,-4.63722
327,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-14,15,C,bonnes,2,0.7,6,48.0295,-4.63722
328,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-14,18,C,bonnes,2,0.7,6,48.0295,-4.63722
329,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-14,21,C,bonnes,2,0.7,6,48.0295,-4.63722
330,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,6,A,bonnes,2,0.7,2,48.0295,-4.63722
331,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,9,A,bonnes,1,0.7,7,48.0295,-4.63722
332,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,12,B,bonnes,1,0.7,8,48.0295,-4.63722
333,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,15,C,bonnes,1,0.7,9,48.0295,-4.63722
334,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,18,C,bonnes,1,0.7,9,48.0295,-4.63722
335,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,21,A,bonnes,1,0.7,7,48.0295,-4.63722
336,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,6,B,bonnes,1,0.7,8,47.76222,-3.52245
337,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,9,B,bonnes,1,0.7,8,47.76222,-3.52245
338,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,12,D,bonnes,1,0.7,10,47.76222,-3.52245
339,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,15,C,bonnes,1,0.7,9,47.76222,-3.52245
340,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,18,B,bonnes,1,0.7,8,47.76222,-3.52245
341,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,21,B,bonnes,1,0.7,8,47.76222,-3.52245
342,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,6,C,bonnes,1,0.7,9,47.76222,-3.52245
343,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,9,B,bonnes,1,0.7,8,47.76222,-3.52245
344,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,12,C,bonnes,1,0.7,9,47.76222,-3.52245
345,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,15,C,bonnes,1,0.7,9,47.76222,-3.52245
346,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,18,C,bonnes,1,0.7,9,47.76222,-3.52245
347,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,21,C,bonnes,1,0.7,9,47.76222,-3.52245
348,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-11,6,C,bonnes,2,0.7,6,47.76222,-3.52245
349,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-11,9,D,bonnes,2,0.7,10,47.76222,-3.52245
350,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-11,12,D,bonnes,2,0.7,10,47.76222,-3.52245
351,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-11,15,D,bonnes,2,0.7,10,47.76222,-3.52245
352,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-11,18,D,bonnes,2,0.7,10,47.76222,-3.52245
353,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-11,21,D,bonnes,3,0.7,10,47.76222,-3.52245
354,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-12,6,C,bonnes,4,0.7,10,47.76222,-3.52245
355,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-12,9,C,bonnes,4,0.7,10,47.76222,-3.52245
356,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-12,12,D,bonnes,4,0.7,10,47.76222,-3.52245
357,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-12,15,D,bonnes,3,0.7,10,47.76222,-3.52245
358,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-12,18,D,bonnes,3,0.7,10,47.76222,-3.52245
359,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-12,21,D,bonnes,3,0.7,10,47.76222,-3.52245
360,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-13,6,C,bonnes,3,0.7,5,47.76222,-3.52245
361,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-13,9,D,bonnes,3,0.7,10,47.76222,-3.52245
362,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-13,12,D,bonnes,3,0.7,10,47.76222,-3.52245
363,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-13,15,D,bonnes,3,0.7,10,47.76222,-3.52245
364,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-13,18,D,bonnes,3,0.7,10,47.76222,-3.52245
365,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-13,21,D,bonnes,3,0.7,10,47.76222,-3.52245
366,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-14,6,B,bonnes,2,0.7,4,47.76222,-3.52245
367,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-14,9,D,bonnes,2,0.7,10,47.76222,-3.52245
368,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-14,12,C,bonnes,2,0.7,6,47.76222,-3.52245
369,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-14,15,D,bonnes,2,0.7,10,47.76222,-3.52245
370,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-14,18,C,bonnes,2,0.7,6,47.76222,-3.52245
371,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-14,21,C,bonnes,2,0.7,6,47.76222,-3.52245
372,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,6,B,bonnes,2,0.7,4,47.76222,-3.52245
373,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,9,B,bonnes,1,0.7,8,47.76222,-3.52245
374,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,12,B,bonnes,1,0.7,8,47.76222,-3.52245
375,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,15,B,bonnes,1,0.7,8,47.76222,-3.52245
376,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,18,B,bonnes,1,0.7,8,47.76222,-3.52245
377,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,21,A,bonnes,1,0.7,7,47.76222,-3.52245
378,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,6,B,bonnes,1,0.7,8,47.75319,-3.49849
379,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,9,A,bonnes,1,0.7,7,47.75319,-3.49849
380,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,12,B,bonnes,1,0.7,8,47.75319,-3.49849
381,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,15,B,bonnes,1,0.7,8,47.75319,-3.49849
382,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,18,A,bonnes,1,0.7,7,47.75319,-3.49849
383,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,21,B,bonnes,1,0.7,8,47.75319,-3.49849
384,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,6,C,bonnes,1,0.7,9,47.75319,-3.49849
385,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,9,B,bonnes,1,0.7,8,47.75319,-3.49849
386,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,12,C,bonnes,1,0.7,9,47.75319,-3.49849
387,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,15,D,bonnes,1,0.7,10,47.75319,-3.49849
388,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,18,D,bonnes,1,0.7,10,47.75319,-3.49849
389,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,21,D,bonnes,1,0.7,10,47.75319,-3.49849
390,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-11,6,D,bonnes,2,0.7,10,47.75319,-3.49849
391,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-11,9,D,bonnes,2,0.7,10,47.75319,-3.49849
392,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-11,12,C,bonnes,2,0.7,6,47.75319,-3.49849
393,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-11,15,C,bonnes,2,0.7,6,47.75319,-3.49849
394,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-11,18,D,bonnes,2,0.7,10,47.75319,-3.49849
395,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-11,21,C,bonnes,3,0.7,5,47.75319,-3.49849
396,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-12,6,D,bonnes,4,0.7,10,47.75319,-3.49849
397,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-12,9,D,bonnes,4,0.7,10,47.75319,-3.49849
398,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-12,12,D,bonnes,4,0.7,10,47.75319,-3.49849
399,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-12,15,D,bonnes,3,0.7,10,47.75319,-3.49849
400,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-12,18,D,bonnes,3,0.7,10,47.75319,-3.49849
401,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-12,21,D,bonnes,3,0.7,10,47.75319,-3.49849
402,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-13,6,D,bonnes,3,0.7,10,47.75319,-3.49849
403,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-13,9,D,bonnes,3,0.7,10,47.75319,-3.49849
404,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-13,12,D,bonnes,3,0.7,10,47.75319,-3.49849
405,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-13,15,D,bonnes,3,0.7,10,47.75319,-3.49849
406,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-13,18,D,bonnes,3,0.7,10,47.75319,-3.49849
407,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-13,21,D,bonnes,3,0.7,10,47.75319,-3.49849
408,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-14,6,C,bonnes,2,0.7,6,47.75319,-3.49849
409,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-14,9,C,bonnes,2,0.7,6,47.75319,-3.49849
410,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-14,12,B,bonnes,2,0.7,4,47.75319,-3.49849
411,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-14,15,C,bonnes,2,0.7,6,47.75319,-3.49849
412,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-14,18,B,bonnes,2,0.7,4,47.75319,-3.49849
413,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-14,21,B,bonnes,2,0.7,4,47.75319,-3.49849
